"seqnames" "start" "end"
"5328" "chr22" 5175464 5176379
"5329" "chr22" 5251690 5252304
"5330" "chr22" 5331613 5332007
"5331" "chr22" 5574606 5576226
"5332" "chr22" 5662893 5664161
"5333" "chr22" 5751935 5752545
"5334" "chr22" 7006620 7007093
"5335" "chr22" 7024706 7025628
"5336" "chr22" 7128114 7130560
"5337" "chr22" 7400108 7401508
"5338" "chr22" 8174091 8174935
"5339" "chr22" 8306487 8307504
"5340" "chr22" 8771995 8772696
"5341" "chr22" 9523303 9523941
"5342" "chr22" 9838978 9839346
"5343" "chr22" 9870601 9871865
"5344" "chr22" 9901174 9901998
"5345" "chr22" 10055702 10056577
"5346" "chr22" 10129560 10130459
"5347" "chr22" 10166120 10166600
"5348" "chr22" 10201625 10202287
"5349" "chr22" 10232461 10233206
"5350" "chr22" 10538573 10539385
"5351" "chr22" 10541270 10542042
"5352" "chr22" 10542930 10543749
"5353" "chr22" 10570235 10571007
"5354" "chr22" 10604293 10604727
"5355" "chr22" 10606839 10607620
"5356" "chr22" 10641587 10642213
"5357" "chr22" 10651591 10652538
"5358" "chr22" 10660070 10660588
"5359" "chr22" 10676240 10677322
"5360" "chr22" 10698087 10699286
"5361" "chr22" 10712927 10714302
"5362" "chr22" 10751901 10752853
"5363" "chr22" 10774112 10774864
"5364" "chr22" 10889967 10891190
"5365" "chr22" 11053778 11054368
"5366" "chr22" 11136244 11136788
"5367" "chr22" 11143806 11144666
"5368" "chr22" 11437333 11439248
"5369" "chr22" 11492868 11493570
"5370" "chr22" 11519871 11520696
"5371" "chr22" 11614289 11615098
"5372" "chr22" 11857267 11858269
"5373" "chr22" 11972290 11973571
"5374" "chr22" 12159997 12160526
"5375" "chr22" 12162146 12162770
"5376" "chr22" 12431418 12432291
"5377" "chr22" 12595091 12595440
"5378" "chr22" 12693254 12694226
"5379" "chr22" 12763058 12763477
"5380" "chr22" 12797511 12798832
"5381" "chr22" 12861715 12862677
"5382" "chr22" 13164307 13165054
"5383" "chr22" 13886613 13887207
"5384" "chr22" 14116781 14117906
"5385" "chr22" 15506840 15507469
"5386" "chr22" 15703949 15705212
"5387" "chr22" 15720068 15721022
"5388" "chr22" 15897896 15898535
"5389" "chr22" 15956370 15957120
"5390" "chr22" 16154441 16154786
"5391" "chr22" 16180382 16180962
"5392" "chr22" 16269867 16270686
"5393" "chr22" 16290268 16291245
"5394" "chr22" 16293086 16293591
"5395" "chr22" 16319766 16320276
"5396" "chr22" 16497370 16498358
"5397" "chr22" 16535076 16535835
"5398" "chr22" 16996881 16998217
"5399" "chr22" 17192214 17193380
"5400" "chr22" 17203591 17204438
"5401" "chr22" 17213881 17214803
"5402" "chr22" 17509265 17509908
"5403" "chr22" 17530733 17531528
"5404" "chr22" 17585417 17586350
"5405" "chr22" 17606503 17607359
"5406" "chr22" 17780888 17781640
"5407" "chr22" 18110947 18112429
"5408" "chr22" 18155663 18156660
"5409" "chr22" 18187690 18188604
"5410" "chr22" 18240829 18241694
"5411" "chr22" 18319534 18320303
"5412" "chr22" 18388664 18390153
"5413" "chr22" 18490984 18491903
"5414" "chr22" 18546184 18546599
"5415" "chr22" 18746496 18746861
"5416" "chr22" 18749401 18749925
"5417" "chr22" 18778634 18779083
"5418" "chr22" 18786545 18787544
"5419" "chr22" 18929240 18930514
"5420" "chr22" 18952238 18953245
"5421" "chr22" 20011097 20011780
"5422" "chr22" 20165433 20166818
"5423" "chr22" 20308330 20309940
"5424" "chr22" 20341849 20342448
"5425" "chr22" 20402333 20403595
"5426" "chr22" 20419063 20420390
"5427" "chr22" 20718828 20720523
"5428" "chr22" 20837426 20838631
"5429" "chr22" 20923864 20924739
"5430" "chr22" 20950062 20950588
"5431" "chr22" 21045785 21047231
"5432" "chr22" 21175590 21176580
"5433" "chr22" 21516632 21517408
"5434" "chr22" 21618072 21618838
"5435" "chr22" 21844976 21845794
"5436" "chr22" 21897016 21898338
"5437" "chr22" 22163782 22164615
"5438" "chr22" 22230912 22232114
"5439" "chr22" 22258823 22259446
"5440" "chr22" 22260118 22261028
"5441" "chr22" 22301595 22302171
"5442" "chr22" 22416059 22416886
"5443" "chr22" 23227738 23228740
"5444" "chr22" 23546574 23547431
"5445" "chr22" 24157380 24158898
"5446" "chr22" 24214306 24215484
"5447" "chr22" 24220783 24221424
"5448" "chr22" 24318071 24319179
"5449" "chr22" 24388908 24389695
"5450" "chr22" 24559899 24560812
"5451" "chr22" 24603482 24604855
"5452" "chr22" 25032194 25033261
"5453" "chr22" 25042689 25043419
"5454" "chr22" 25078139 25079033
"5455" "chr22" 25931363 25932386
"5456" "chr22" 26273825 26274306
"5457" "chr22" 26289115 26289823
"5458" "chr22" 26290094 26290674
"5459" "chr22" 26557357 26558399
"5460" "chr22" 26702577 26703083
"5461" "chr22" 26832646 26834488
"5462" "chr22" 26864857 26865281
"5463" "chr22" 27114379 27115577
"5464" "chr22" 28236469 28237107
"5465" "chr22" 28803300 28804607
"5466" "chr22" 29082522 29083156
"5467" "chr22" 29087029 29088205
"5468" "chr22" 29689184 29690325
"5469" "chr22" 29906230 29907075
"5470" "chr22" 29922441 29923218
"5471" "chr22" 30046603 30047649
"5472" "chr22" 30183680 30184683
"5473" "chr22" 30330406 30330969
"5474" "chr22" 30335799 30336163
"5475" "chr22" 31038486 31039472
"5476" "chr22" 31671505 31672739
"5477" "chr22" 31821620 31823210
"5478" "chr22" 32228301 32229205
"5479" "chr22" 32235455 32236904
"5480" "chr22" 32507009 32508247
"5481" "chr22" 33131860 33132549
"5482" "chr22" 33135097 33135728
"5483" "chr22" 33362206 33362839
"5484" "chr22" 33915525 33917336
"5485" "chr22" 34701300 34702194
"5486" "chr22" 34709634 34710648
"5487" "chr22" 35088319 35089897
"5488" "chr22" 35131289 35132677
"5489" "chr22" 35193118 35194372
"5490" "chr22" 35204862 35206183
"5491" "chr22" 35275050 35276129
"5492" "chr22" 35515773 35516954
"5493" "chr22" 36690623 36690869
"5494" "chr22" 36773803 36774357
"5495" "chr22" 36828578 36829145
"5496" "chr22" 36874941 36875828
"5497" "chr22" 37348893 37350197
"5498" "chr22" 37533310 37534368
"5499" "chr22" 37564375 37565469
"5500" "chr22" 37630937 37631528
"5501" "chr22" 37796635 37797278
"5502" "chr22" 37833760 37834917
"5503" "chr22" 37902538 37903352
"5504" "chr22" 38034139 38034947
"5505" "chr22" 38223674 38224403
"5506" "chr22" 38275714 38276646
"5507" "chr22" 38300723 38302065
"5508" "chr22" 38459043 38459765
"5509" "chr22" 38479947 38480536
"5510" "chr22" 38516325 38517102
"5511" "chr22" 38606627 38607661
"5512" "chr22" 38801092 38801905
"5513" "chr22" 38914593 38915411
"5514" "chr22" 38934395 38935368
"5515" "chr22" 38950260 38951943
"5516" "chr22" 39054003 39055425
"5517" "chr22" 39084454 39085401
"5518" "chr22" 39096684 39098065
"5519" "chr23" 306035 307233
"5520" "chr23" 351430 352207
"5521" "chr23" 477612 478444
"5522" "chr23" 492553 493511
"5523" "chr23" 552163 552629
"5524" "chr23" 553317 553907
"5525" "chr23" 574083 574835
"5526" "chr23" 578108 578903
"5527" "chr23" 636505 637729
"5528" "chr23" 899657 900755
"5529" "chr23" 912368 912869
"5530" "chr23" 1056182 1057085
"5531" "chr23" 1287190 1288326
"5532" "chr23" 1702357 1703423
"5533" "chr23" 2037103 2037902
"5534" "chr23" 2191838 2192692
"5535" "chr23" 2421312 2422231
"5536" "chr23" 2703067 2703972
"5537" "chr23" 2752300 2753767
"5538" "chr23" 2789244 2790329
"5539" "chr23" 2900220 2901245
"5540" "chr23" 2905799 2906601
"5541" "chr23" 3408134 3409359
"5542" "chr23" 3510670 3511493
"5543" "chr23" 3513046 3513742
"5544" "chr23" 3702314 3703811
"5545" "chr23" 3720895 3721594
"5546" "chr23" 3731220 3732015
"5547" "chr23" 3757862 3758956
"5548" "chr23" 3759171 3759668
"5549" "chr23" 4019297 4020158
"5550" "chr23" 4022406 4023487
"5551" "chr23" 4226289 4226822
"5552" "chr23" 4253874 4254808
"5553" "chr23" 4260209 4261291
"5554" "chr23" 4273778 4274776
"5555" "chr23" 4347844 4349104
"5556" "chr23" 4362091 4363002
"5557" "chr23" 4408895 4409753
"5558" "chr23" 4483010 4483928
"5559" "chr23" 4583437 4584654
"5560" "chr23" 4704775 4705834
"5561" "chr23" 4709710 4710271
"5562" "chr23" 4774761 4775785
"5563" "chr23" 4854941 4855498
"5564" "chr23" 4914340 4915406
"5565" "chr23" 4924811 4925740
"5566" "chr23" 5758344 5759559
"5567" "chr23" 5977587 5978823
"5568" "chr23" 6077101 6077895
"5569" "chr23" 6232329 6233838
"5570" "chr23" 6521590 6522518
"5571" "chr23" 6586219 6587012
"5572" "chr23" 6749108 6750051
"5573" "chr23" 6752535 6753674
"5574" "chr23" 6795173 6796329
"5575" "chr23" 6982183 6983049
"5576" "chr23" 7051952 7052512
"5577" "chr23" 7124603 7125595
"5578" "chr23" 7548769 7549528
"5579" "chr23" 7674540 7675123
"5580" "chr23" 7710557 7711125
"5581" "chr23" 7754641 7755495
"5582" "chr23" 8373217 8373916
"5583" "chr23" 8732477 8733688
"5584" "chr23" 9087978 9088799
"5585" "chr23" 9219858 9220941
"5586" "chr23" 9230253 9231273
"5587" "chr23" 9508227 9509162
"5588" "chr23" 9560557 9561947
"5589" "chr23" 9768061 9768849
"5590" "chr23" 9806800 9807844
"5591" "chr23" 9862984 9864080
"5592" "chr23" 10136928 10137511
"5593" "chr23" 10253868 10254438
"5594" "chr23" 10396650 10397727
"5595" "chr23" 10722236 10723212
"5596" "chr23" 10744677 10745384
"5597" "chr23" 10785494 10786807
"5598" "chr23" 10804725 10805688
"5599" "chr23" 11668950 11669638
"5600" "chr23" 12013840 12015134
"5601" "chr23" 12134095 12134873
"5602" "chr23" 12158054 12159139
"5603" "chr23" 12160758 12161671
"5604" "chr23" 12361538 12362292
"5605" "chr23" 12545043 12545726
"5606" "chr23" 12839621 12840938
"5607" "chr23" 12912888 12913369
"5608" "chr23" 13528358 13528882
"5609" "chr23" 13874109 13875251
"5610" "chr23" 14403308 14404296
"5611" "chr23" 14432026 14432952
"5612" "chr23" 14590295 14591915
"5613" "chr23" 14769019 14769720
"5614" "chr23" 14771789 14772605
"5615" "chr23" 15329740 15330592
"5616" "chr23" 15915467 15916428
"5617" "chr23" 16681617 16682344
"5618" "chr23" 16748695 16749537
"5619" "chr23" 16830850 16831605
"5620" "chr23" 16863783 16864654
"5621" "chr23" 16981459 16982046
"5622" "chr23" 17220547 17221569
"5623" "chr23" 17429344 17430348
"5624" "chr23" 17450096 17451028
"5625" "chr23" 17508955 17509801
"5626" "chr23" 17509982 17510482
"5627" "chr23" 17522434 17523339
"5628" "chr23" 17656348 17657609
"5629" "chr23" 17800456 17801501
"5630" "chr23" 17865763 17867111
"5631" "chr23" 17878824 17879607
"5632" "chr23" 18017186 18018015
"5633" "chr23" 18128909 18130489
"5634" "chr23" 18380869 18381686
"5635" "chr23" 18414490 18416015
"5636" "chr23" 18568015 18568866
"5637" "chr23" 18572056 18572999
"5638" "chr23" 18943891 18944505
"5639" "chr23" 18981085 18982528
"5640" "chr23" 18982757 18982920
"5641" "chr23" 19051027 19052029
"5642" "chr23" 19103575 19104232
"5643" "chr23" 19106039 19106796
"5644" "chr23" 19153273 19153793
"5645" "chr23" 19198189 19198682
"5646" "chr23" 19563805 19564890
"5647" "chr23" 19589760 19590335
"5648" "chr23" 19670006 19670771
"5649" "chr23" 19715510 19716124
"5650" "chr23" 19951552 19953293
"5651" "chr23" 19976240 19977491
"5652" "chr23" 20010137 20011179
"5653" "chr23" 20125394 20126647
"5654" "chr23" 20176752 20177711
"5655" "chr23" 20429188 20429812
"5656" "chr23" 20431125 20432132
"5657" "chr23" 20512754 20513407
"5658" "chr23" 20517813 20519593
"5659" "chr23" 20563665 20564754
"5660" "chr23" 20640183 20641304
"5661" "chr23" 20644336 20645953
"5662" "chr23" 20705653 20706694
"5663" "chr23" 20763502 20764683
"5664" "chr23" 20803005 20803513
"5665" "chr23" 21261069 21261900
"5666" "chr23" 21278754 21279860
"5667" "chr23" 21379654 21380651
"5668" "chr23" 21492079 21492663
"5669" "chr23" 21534146 21534793
"5670" "chr23" 21534968 21535327
"5671" "chr23" 21763152 21764458
"5672" "chr23" 22072253 22072923
"5673" "chr23" 22522056 22523646
"5674" "chr23" 22656081 22656822
"5675" "chr23" 23181936 23182847
"5676" "chr23" 23183094 23183733
"5677" "chr23" 23400934 23401631
"5678" "chr23" 23485527 23486421
"5679" "chr23" 23657123 23659675
"5680" "chr23" 23918071 23918928
"5681" "chr23" 24194659 24195985
"5682" "chr23" 24226278 24226904
"5683" "chr23" 24233772 24234720
"5684" "chr23" 24482789 24484054
"5685" "chr23" 24501655 24502672
"5686" "chr23" 24542059 24543248
"5687" "chr23" 24589094 24589445
"5688" "chr23" 24598771 24599689
"5689" "chr23" 24611417 24612549
"5690" "chr23" 24681544 24682916
"5691" "chr23" 24698915 24699501
"5692" "chr23" 24855687 24856669
"5693" "chr23" 24926092 24926962
"5694" "chr23" 24954730 24955976
"5695" "chr23" 24973271 24974322
"5696" "chr23" 25135792 25136307
"5697" "chr23" 25291326 25292709
"5698" "chr23" 25305205 25306475
"5699" "chr23" 25307089 25308807
"5700" "chr23" 25686155 25687620
"5701" "chr23" 25708644 25709418
"5702" "chr23" 25779223 25780210
"5703" "chr23" 25797826 25798301
"5704" "chr23" 25868293 25868907
"5705" "chr23" 25879158 25880274
"5706" "chr23" 25892654 25893780
"5707" "chr23" 26076437 26077593
"5708" "chr23" 26079321 26079935
"5709" "chr23" 26119333 26120787
"5710" "chr23" 26227349 26228992
"5711" "chr23" 26488025 26489557
"5712" "chr23" 26521944 26522126
"5713" "chr23" 26522294 26523192
"5714" "chr23" 26725169 26725784
"5715" "chr23" 26978852 26979984
"5716" "chr23" 27049643 27050194
"5717" "chr23" 27051713 27052477
"5718" "chr23" 27344235 27345490
"5719" "chr23" 27441582 27442862
"5720" "chr23" 27505306 27506248
"5721" "chr23" 27547205 27548302
"5722" "chr23" 27589397 27590311
"5723" "chr23" 27607561 27608400
"5724" "chr23" 27632818 27633882
"5725" "chr23" 27675245 27675880
"5726" "chr23" 27694453 27695321
"5727" "chr23" 27821989 27823208
"5728" "chr23" 27911097 27912726
"5729" "chr23" 28125409 28126086
"5730" "chr23" 28374122 28375217
"5731" "chr23" 28377307 28378174
"5732" "chr23" 28582367 28583882
"5733" "chr23" 28691388 28692648
"5734" "chr23" 28692989 28693641
"5735" "chr23" 28718566 28719532
"5736" "chr23" 28808818 28809441
"5737" "chr23" 29357280 29358456
"5738" "chr23" 29393997 29395796
"5739" "chr23" 29505412 29505962
"5740" "chr23" 29553223 29553945
"5741" "chr23" 29569374 29570640
"5742" "chr23" 29667446 29667903
"5743" "chr23" 29751124 29751894
"5744" "chr23" 29811849 29813129
"5745" "chr23" 29857625 29858341
"5746" "chr23" 29877989 29879080
"5747" "chr23" 29883112 29883454
"5748" "chr23" 29907913 29908907
"5749" "chr23" 30707529 30708227
"5750" "chr23" 30729822 30731093
"5751" "chr23" 30763625 30764516
"5752" "chr23" 30784208 30785714
"5753" "chr23" 30897815 30898565
"5754" "chr23" 30959853 30960801
"5755" "chr23" 30999952 31000972
"5756" "chr23" 31245086 31246019
"5757" "chr23" 31345397 31347174
"5758" "chr23" 31371682 31373111
"5759" "chr23" 31400290 31400932
"5760" "chr23" 31405398 31406650
"5761" "chr23" 31431672 31432473
"5762" "chr23" 31645601 31646513
"5763" "chr23" 31647659 31648297
"5764" "chr23" 31692689 31693758
"5765" "chr23" 31809577 31810624
"5766" "chr23" 31969319 31969931
"5767" "chr23" 31979200 31979818
"5768" "chr23" 32021455 32022409
"5769" "chr23" 32065913 32067070
"5770" "chr23" 32099335 32100194
"5771" "chr23" 32157299 32158202
"5772" "chr23" 32235548 32236271
"5773" "chr23" 32333213 32334443
"5774" "chr23" 32389818 32391043
"5775" "chr23" 32943965 32944949
"5776" "chr23" 33360846 33361526
"5777" "chr23" 33653928 33655267
"5778" "chr23" 33679805 33680455
"5779" "chr23" 33718140 33719301
"5780" "chr23" 33752157 33752953
"5781" "chr23" 33777519 33778576
"5782" "chr23" 33907313 33908534
"5783" "chr23" 33943959 33944692
"5784" "chr23" 33947721 33948546
"5785" "chr23" 33956927 33957796
"5786" "chr23" 33963222 33964269
"5787" "chr23" 33986278 33986854
"5788" "chr23" 33987177 33987751
"5789" "chr23" 34030319 34031393
"5790" "chr23" 34047247 34048193
"5791" "chr23" 34321092 34322677
"5792" "chr23" 34990376 34991314
"5793" "chr23" 35066266 35067150
"5794" "chr23" 35195616 35196169
"5795" "chr23" 35347216 35348362
"5796" "chr23" 35396389 35396924
"5797" "chr23" 35482343 35483851
"5798" "chr23" 35504272 35505254
"5799" "chr23" 35648530 35649035
"5800" "chr23" 35650649 35651425
"5801" "chr23" 35693491 35694377
"5802" "chr23" 35708241 35708925
"5803" "chr23" 35713379 35713589
"5804" "chr23" 35759590 35760575
"5805" "chr23" 35917827 35919323
"5806" "chr23" 36002791 36003941
"5807" "chr23" 36305389 36306174
"5808" "chr23" 36306352 36307198
"5809" "chr23" 36340229 36341064
"5810" "chr23" 36417278 36418224
"5811" "chr23" 36448307 36449491
"5812" "chr23" 36591395 36592578
"5813" "chr23" 36601543 36603194
"5814" "chr23" 36616363 36617505
"5815" "chr23" 36669034 36670413
"5816" "chr23" 36770351 36771560
"5817" "chr23" 36883525 36884619
"5818" "chr23" 37085308 37086418
"5819" "chr23" 37291181 37291898
"5820" "chr23" 37323465 37325609
"5821" "chr23" 37466788 37467348
"5822" "chr23" 37834922 37835959
"5823" "chr23" 38159393 38160095
"5824" "chr23" 38496646 38497805
"5825" "chr23" 38952411 38953516
"5826" "chr23" 39346527 39347247
"5827" "chr23" 39605674 39606403
"5828" "chr23" 39750517 39751522
"5829" "chr23" 39848775 39849352
"5830" "chr23" 40452123 40452826
"5831" "chr23" 40535429 40536342
"5832" "chr23" 40766156 40766822
"5833" "chr23" 40908508 40909467
"5834" "chr23" 41762320 41763092
"5835" "chr23" 41824043 41824588
"5836" "chr23" 41830672 41831739
"5837" "chr23" 42810271 42811361
"5838" "chr23" 42875922 42877080
"5839" "chr23" 43424035 43424861
"5840" "chr23" 43489090 43489251
"5841" "chr23" 43595384 43596187
"5842" "chr23" 43638245 43639479
"5843" "chr23" 43668576 43669659
"5844" "chr23" 43717448 43718372
"5845" "chr23" 43770023 43771057
"5846" "chr23" 43808847 43809693
"5847" "chr23" 43870626 43871534
"5848" "chr23" 44078340 44079751
"5849" "chr23" 44225482 44226688
"5850" "chr23" 44235698 44236847
"5851" "chr23" 44493612 44494760
"5852" "chr23" 44545710 44546894
"5853" "chr23" 44598970 44600087
"5854" "chr23" 44611787 44612401
"5855" "chr23" 44644814 44645397
"5856" "chr23" 44722984 44723835
"5857" "chr23" 44731988 44733841
"5858" "chr23" 45228954 45230173
"5859" "chr23" 45455869 45456633
"5860" "chr23" 45486797 45487769
"5861" "chr23" 45512736 45513060
"5862" "chr23" 45538579 45539423
"5863" "chr23" 45578552 45581148
"5864" "chr23" 45584043 45584977
"5865" "chr23" 45611516 45612501
"5866" "chr23" 45844895 45845987
"5867" "chr23" 45860371 45861322
"5868" "chr23" 45868905 45869688
"5869" "chr23" 46034352 46034715
"5870" "chr24" 42288 43232
"5871" "chr24" 119363 120287
"5872" "chr24" 166731 167561
"5873" "chr24" 402389 403307
"5874" "chr24" 744369 745380
"5875" "chr24" 791954 792772
"5876" "chr24" 981937 982543
"5877" "chr24" 1008878 1010857
"5878" "chr24" 1150654 1151455
"5879" "chr24" 1303250 1304275
"5880" "chr24" 2312423 2313242
"5881" "chr24" 2318282 2319151
"5882" "chr24" 2519517 2519879
"5883" "chr24" 2736341 2737329
"5884" "chr24" 2828006 2829407
"5885" "chr24" 2917119 2917983
"5886" "chr24" 2960917 2961493
"5887" "chr24" 3304220 3305330
"5888" "chr24" 3328093 3328790
"5889" "chr24" 3406624 3407683
"5890" "chr24" 3418555 3420124
"5891" "chr24" 3476656 3477287
"5892" "chr24" 3478879 3479020
"5893" "chr24" 3782589 3783465
"5894" "chr24" 3963332 3964235
"5895" "chr24" 4147840 4149278
"5896" "chr24" 4372665 4373708
"5897" "chr24" 4448267 4450414
"5898" "chr24" 4972694 4974147
"5899" "chr24" 4977488 4979008
"5900" "chr24" 5207764 5208617
"5901" "chr24" 5713315 5713984
"5902" "chr24" 5785459 5786914
"5903" "chr24" 5840598 5841217
"5904" "chr24" 5932313 5933728
"5905" "chr24" 5935284 5935727
"5906" "chr24" 6023971 6024538
"5907" "chr24" 6158531 6159364
"5908" "chr24" 6344501 6345945
"5909" "chr24" 6375071 6375844
"5910" "chr24" 6500744 6502016
"5911" "chr24" 6646597 6647377
"5912" "chr24" 6678196 6678682
"5913" "chr24" 6897142 6897959
"5914" "chr24" 7321783 7322600
"5915" "chr24" 7336676 7338237
"5916" "chr24" 7586992 7587530
"5917" "chr24" 7631849 7632233
"5918" "chr24" 7637094 7637508
"5919" "chr24" 7741267 7742358
"5920" "chr24" 7825704 7827080
"5921" "chr24" 7827611 7828659
"5922" "chr24" 7956940 7958094
"5923" "chr24" 8261103 8262095
"5924" "chr24" 8409231 8409814
"5925" "chr24" 8729163 8730306
"5926" "chr24" 8736318 8737255
"5927" "chr24" 8777289 8777642
"5928" "chr24" 8887698 8888051
"5929" "chr24" 8904534 8905584
"5930" "chr24" 9000764 9002193
"5931" "chr24" 9293846 9294447
"5932" "chr24" 9371360 9372442
